DOCUMENT_NO,DATE,CUSTOMER_NAME,TYPE,ITEM_NO,ITEM_DESCRIPTION,BAR_CODE,BRAND_NAME,ITEM_CATEGORY,QUANTITY,AMOUNT,UNIT_COST_LCY,SALESPERSON
542450,10/14/2015,STAR TRADING,Item,9100,TONER TN314C,20440,KM,SUPPLIES,2,440,126.77741,297
395312,10/27/2014,FAMOUS TRADING & SUPPLIES,Item,9094,TONER TN314K,20440,KM,SUPPLIES,5,650,74.52133,297
539450,10/7/2015,INFORMIX COMPANY,Item,9094,TONER TN314K,20440,KM,SUPPLIES,1,140,74.5205,297
409236,12/1/2014,NATIONAL COMPUTER SERVICES,Item,9094,TONER TN314K,20440,KM,SUPPLIES,2,260,74.52167,297
398344,11/3/2014,CASH CLEARING,Item,9094,TONER TN314K,20440,KM,SUPPLIES,2,300,74.52065,297
415471,12/20/2014,CASH CLEARING,Item,9094,TONER TN314K,20440,KM,SUPPLIES,1,150,74.52071,297
492188,6/15/2015,CASH CLEARING,Item,9094,TONER TN314K,20440,KM,SUPPLIES,3,450,74.52048,297
221365,4/18/2013,INTER CLEARING,Item,9094,TONER TN314K,20440,KM,SUPPLIES,1,74.82,190.5959697,297
228019,5/9/2013,INTER CLEARING,Item,9094,TONER TN314K,20440,KM,SUPPLIES,1,74.59,190.5959697,297
329928,4/15/2014,INTER CLEARING,Item,9094,TONER TN314K,20440,KM,SUPPLIES,1,74.52,74.52089,297
274908,10/23/2013,PRIMARY HEALTH CARE CORPORATION (PHCC),Item,9094,TONER TN314K,20440,KM,SUPPLIES,3,450,190.5959697,297
530020,9/14/2015,STAR TRADING,Item,9094,TONER TN314K,20440,KM,SUPPLIES,5,650,74.52038,297
542450,10/14/2015,STAR TRADING,Item,9094,TONER TN314K,20440,KM,SUPPLIES,2,260,74.52167,297
395312,10/27/2014,FAMOUS TRADING & SUPPLIES,Item,9098,TONER TN314M,20440,KM,SUPPLIES,5,1100,127.20259,297
539450,10/7/2015,INFORMIX COMPANY,Item,9098,TONER TN314M,20440,KM,SUPPLIES,1,220,125.87541,297
409236,12/1/2014,NATIONAL COMPUTER SERVICES,Item,9098,TONER TN314M,20440,KM,SUPPLIES,1,220,127.05146,297
398344,11/3/2014,CASH CLEARING,Item,9098,TONER TN314M,20440,KM,SUPPLIES,2,500,127.05125,297
492188,6/15/2015,CASH CLEARING,Item,9098,TONER TN314M,20440,KM,SUPPLIES,1,250,121.56086,297
221365,4/18/2013,INTER CLEARING,Item,9098,TONER TN314M,20440,KM,SUPPLIES,1,126.99,190.5959697,297
228019,5/9/2013,INTER CLEARING,Item,9098,TONER TN314M,20440,KM,SUPPLIES,1,126.98,190.5959697,297
329928,4/15/2014,INTER CLEARING,Item,9098,TONER TN314M,20440,KM,SUPPLIES,1,127.2,127.2025,297
274908,10/23/2013,PRIMARY HEALTH CARE CORPORATION (PHCC),Item,9098,TONER TN314M,20440,KM,SUPPLIES,3,750,190.5959697,297
530020,9/14/2015,STAR TRADING,Item,9098,TONER TN314M,20440,KM,SUPPLIES,5,1100,124.31727,297
395312,10/27/2014,FAMOUS TRADING & SUPPLIES,Item,9096,TONER TN314Y,20440,KM,SUPPLIES,5,1100,123.68111,297
